snapshot_id,model_id,timestamp,symbol,entry_oid,entry_time,entry_price,current_price,quantity,risk_usd,confidence,index_col,margin,leverage,wait_for_fill,tp_oid,sl_oid,oid,liquidation_price,commission,slippage,closed_pnl,unrealized_pnl,exit_profit_target,exit_stop_loss,exit_invalidation_condition
deepseek-chat-v3.1_188,deepseek-chat-v3.1,1761419055.947981,BTC,206132712257,1760879536.139365,107343,111687.5,0.12,619.2345,0.75,,1785.607061,10,False,206132723593,206132736980,206132712257,98033.3581350211,1.352038,0,-5.8,521.4,118136.15,102026.675,If the price closes below 105000 on a 3-minute candle
deepseek-chat-v3.1_188,deepseek-chat-v3.1,1761419055.947981,ETH,211368817634,1761313912.457337,3929.6,3954.65,26.05,2555.816,0.85,,5690.215778,20,False,211368842066,211368857567,211368817634,3812.4138909476,1.282621,0,-46.06,651.25,4214.48,3822.44,If the price closes below 3800 on a 3-minute candle
deepseek-chat-v3.1_188,deepseek-chat-v3.1,1761419055.947981,SOL,204642432133,1760742854.739914,182.8,193.965,81.81,499.504,0.7,,1900.963026,15,False,204642440174,204642449911,204642432133,175.1319834137,0.225392,0,-6.73,915.4539,201.081,176.713,If the price closes below 175 on a 3-minute candle
deepseek-chat-v3.1_188,deepseek-chat-v3.1,1761419055.947981,BNB,211594155401,1761332066.541215,1107.6,1113.65,3.21,177.94,0.65,,374.692974,10,False,211594170977,211594183598,211594155401,1049.445491392,0.616711,0,-1.6,19.581,1145,1098,If the price closes below 1090 on a 3-minute candle
claude-sonnet-4-5_188,claude-sonnet-4-5,1761419420.873438,XRP,211737285141,1761346460.055534,2.5104,2.64135,2344,257.4,0.65,,1038.002411,8,False,-1,-1,211737285141,2.2544268789,2.353751,0,-2.65,305.892,2.785,2.401,4H MACD turns negative or price closes below $2.45 on 4H timeframe
claude-sonnet-4-5_188,claude-sonnet-4-5,1761419420.873438,ETH,212049877803,1761380789.819881,3937.1,3954.75,6.15,809,0.7,,1711.645309,15,False,212049887548,212049896814,212049877803,3751.207846524,1.96855,0,-10.9,107.01,4080,3808,"4H MACD turns negative or price closes below $3,900 on 4H timeframe"
claude-sonnet-4-5_188,claude-sonnet-4-5,1761419420.873438,BTC,210872300223,1761269009.156694,110376.6,111656.5,0.45,1250,0.7,,3017.214645,20,False,210872320475,210872330859,210872300223,106280.5858902954,0.336404,0,-22.35,576.1429,115000,107685,"4H MACD turns negative or price closes below $109,000 on 4H timeframe"
buynhold_btc_188,buynhold_btc,1761421179.700733,BTC,-1,1760740869.658217,106848.5,111644.5,0.09355,0,0,-1,10448.6658,1,False,-1,-1,-1,0,4.5,0,0,448.6658,,,
gpt-5_189,gpt-5,1761422298.336307,XRP,212384916876,1761419520.994518,2.6336,2.60515,1371,121.3,0.63,,200.047034,15,False,-1,-1,212384916876,2.5220377161,1.444266,0,-1.62,-39.3477,2.83375,2.55215,Close early only if a 4h candle closes below 2.58 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_189,gpt-5,1761422298.336307,DOGE,212010410174,1761376345.9684,0.198348,0.197245,13255,66,0.61,,247.298602,10,False,-1,-1,212010410174,0.1879926263,0.200006,0,-1.18,-14.55529,0.208323,0.193371,Close early only if a 4h candle closes below 0.1950 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_189,gpt-5,1761422298.336307,BTC,210131632249,1761204476.126321,109538,111668.5,0.05,62.5,0.62,,374.052296,20,False,210131645730,210131650685,210131632249,105506.7889417721,2.19076,0,-2.46,106.55,112880.2,108089.81,Close early only if a 4h candle closes below 108500 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_189,gpt-5,1761422298.336307,ETH,211386447123,1761315107.403188,3928.8,3956.85,1.27,80,0.62,,281.722906,20,False,211386461193,211386467799,211386447123,3811.2968777117,1.99583,0,-2.25,35.687,4031.82,3856.24,Close early only if a 4h candle closes below 3870 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_189,gpt-5,1761422298.336307,SOL,211461694997,1761320283.630358,189.28,194.455,21.14,100,0.64,,307.339998,20,False,211461717604,211461729887,211461694997,184.5248042112,1.600551,0,-1.8,109.2938,197.706,184.467,Close early only if a 4h candle closes below 186.0 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_189,gpt-5,1761422298.336307,BNB,210630744776,1761245317.657959,1116.5,1115.85,2.23,80,0.64,,247.364504,10,False,210630758829,210630767811,210630744776,1057.7623299504,0.995918,0,-1.12,-1.561,1176.15,1083.04,Close early only if a 4h candle closes below 1090 AND the 4h MACD histogram decreases for 2 consecutive bars.
grok-4_189,grok-4,1761422392.272668,XRP,206787882116,1760933869.929658,2.4347,2.60335,2303,224.41,0.65,,943.615274,10,False,-1,-1,206787882116,2.250017358,0.878683,0,-2.52,388.7464,2.725,2.336,If 4-hour MACD crosses below -0.05
grok-4_189,grok-4,1761422392.272668,DOGE,204608277516,1760739426.489447,0.186354,0.197265,68396,637.876,0.65,,2017.081683,10,False,-1,-1,204608277516,0.176609239,0.442767,0,-5.74,746.60586,0.214303,0.177039,If price closes below 0.18 on 4-hour timeframe
grok-4_189,grok-4,1761422392.272668,BTC,210686242021,1761250525.851353,109940,111668.5,0.17,453.89,0.75,,1210.183505,20,False,210686250437,210686258576,210686242021,105873.6946835443,7.47592,0,-8.41,293.93,116716.25,107105.6,If 4-hour MACD crosses below 0
grok-4_189,grok-4,1761422392.272668,ETH,211178170740,1761297702.850689,3965.2,3957.55,1.26,250,0.65,,485.921949,10,False,211178175501,211178191415,211178170740,3644.7425097182,1.99846,0,-2.25,-9.702,4361.33,3766.76,If 4-hour MACD crosses below -30
grok-4_189,grok-4,1761422392.272668,SOL,210822853401,1761264846.813145,191.73,194.475,31.62,242,0.65,,689.683654,10,False,210822871884,210822899930,210822853401,177.075254091,2.425001,0,-2.73,86.3226,206.935,183.955,If 4-hour MACD crosses below 0
grok-4_189,grok-4,1761422392.272668,BNB,210816508019,1761264323.622303,1131.258,1115.75,6.33,285.1296,0.7,,618.892175,10,False,210816525945,210816544887,210816508019,1071.5039203459,1.199976,0,-3.22,-98.4828,1263.64,1083.12,If 4-hour MACD crosses below 0
gemini-2.5-pro_189,gemini-2.5-pro,1761422401.505288,XRP,212258072079,1761403787.604653,2.6079,2.60365,2513,218.52,0.75,,423.308582,15,False,-1,-1,212258072079,2.4975923018,0.562263,0,-2.95,-10.8059,2.78095,2.52025,4-hour price closes below the 20-period EMA.
gemini-2.5-pro_189,gemini-2.5-pro,1761422401.505288,BTC,211494895732,1761322835.922154,110361,111668.5,0.05,128.96,0.65,,337.216197,20,False,211494914446,211494929687,211494895732,106251.8238582278,2.48,0,-2.48,65.35,115806.34,107534.08,4-hour price closes below the 50-period EMA.
gemini-2.5-pro_189,gemini-2.5-pro,1761422401.505288,ETH,211694427027,1761341771.960576,3938.5,3957.55,1.47,72.22,0.6,,265.537621,24,False,211694443047,211694451686,211694427027,3853.9409822296,2.315838,0,-2.61,27.93,4036.91,3889.22,4-hour MACD makes a new lower low below the zero line.
gemini-2.5-pro_189,gemini-2.5-pro,1761422401.505288,SOL,211517707532,1761324959.886461,190.14,194.425,21.1,133.71,0.6,,355.725977,15,False,211517731427,211517742925,211517707532,182.1137938024,1.604781,0,-1.81,90.308,202.789,183.778,4-hour price closes below the 50-period EMA.
gemini-2.5-pro_189,gemini-2.5-pro,1761422401.505288,BNB,212385548090,1761419652.497778,1114.7,1115.75,-2.79,155.39,0.6,,306.967295,10,False,212385562987,212385565568,212385548090,1167.3563048302,2.644005,0,-1.4,-2.79,1003.45,1170.7,4-hour 20-period EMA crosses back above the 50-period EMA.
qwen3-max_189,qwen3-max,1761422544.508349,BTC,208968549342,1761110857.696569,107993,111690.5,1.96,403.75,0.88,,17537.803554,20,False,208968572628,208968581802,208968549342,104039.6365001292,1.20045,0,-95.25,7240.24,112253.96,105877.7,4-hour close below 105000
deepseek-chat-v3.1_189,deepseek-chat-v3.1,1761422672.634344,XRP,211217736949,1761301548.903635,2.4448,2.60875,3609,442.032,0.65,,1465.888564,10,False,-1,-1,211217736949,2.2585888941,0.590663,0,-3.97,590.0715,2.815,2.325,If the price closes below 2.30 on a 3-minute candle
deepseek-chat-v3.1_189,deepseek-chat-v3.1,1761422672.634344,DOGE,204672918246,1760745927.4436,0.184574,0.197225,27858,257.13,0.65,,863.855415,10,False,-1,-1,204672918246,0.1749481682,0.517746,0,-2.31,351.99831,0.212275,0.175355,If the price closes below 0.180 on a 3-minute candle
deepseek-chat-v3.1_189,deepseek-chat-v3.1,1761422672.634344,BTC,206132712257,1760879536.139365,107343,111667.5,0.12,619.2345,0.75,,1782.439627,10,False,206132723593,206132736980,206132712257,98034.7710801688,1.352038,0,-5.8,518.4,118136.15,102026.675,If the price closes below 105000 on a 3-minute candle
deepseek-chat-v3.1_189,deepseek-chat-v3.1,1761422672.634344,ETH,211368817634,1761313912.457337,3929.6,3957.95,26.05,2555.816,0.85,,5772.287118,20,False,211368842066,211368857567,211368817634,3812.4643692272,1.282621,0,-46.06,734.61,4214.48,3822.44,If the price closes below 3800 on a 3-minute candle
deepseek-chat-v3.1_189,deepseek-chat-v3.1,1761422672.634344,SOL,204642432133,1760742854.739914,182.8,194.305,81.81,499.504,0.7,,1926.181958,15,False,204642440174,204642449911,204642432133,175.1337657549,0.225392,0,-6.73,940.815,201.081,176.713,If the price closes below 175 on a 3-minute candle
deepseek-chat-v3.1_189,deepseek-chat-v3.1,1761422672.634344,BNB,211594155401,1761332066.541215,1107.6,1115.15,3.21,177.94,0.65,,379.466315,10,False,211594170977,211594183598,211594155401,1049.4591523201,0.616711,0,-1.6,24.396,1145,1098,If the price closes below 1090 on a 3-minute candle
claude-sonnet-4-5_189,claude-sonnet-4-5,1761423058.140045,XRP,211737285141,1761346460.055534,2.5104,2.61145,2344,257.4,0.65,,968.778094,8,False,-1,-1,211737285141,2.2544602722,2.353751,0,-2.65,236.744,2.785,2.401,4H MACD turns negative or price closes below $2.45 on 4H timeframe
claude-sonnet-4-5_189,claude-sonnet-4-5,1761423058.140045,ETH,212049877803,1761380789.819881,3937.1,3958.55,6.15,809,0.7,,1735.941077,15,False,212049887548,212049896814,212049877803,3751.2583247055,1.96855,0,-10.9,131.61,4080,3808,"4H MACD turns negative or price closes below $3,900 on 4H timeframe"
claude-sonnet-4-5_189,claude-sonnet-4-5,1761423058.140045,BTC,210872300223,1761269009.156694,110376.6,111682.5,0.45,1250,0.7,,3027.836766,20,False,210872320475,210872330859,210872300223,106281.9988388186,0.336404,0,-22.35,587.3929,115000,107685,"4H MACD turns negative or price closes below $109,000 on 4H timeframe"
buynhold_btc_189,buynhold_btc,1761424742.121427,BTC,-1,1760740869.658217,106848.5,111414.5,0.09355,0,0,-1,10427.1493,1,False,-1,-1,-1,0,4.5,0,0,427.1493,,,
gpt-5_190,gpt-5,1761425933.166503,XRP,212384916876,1761419520.994518,2.6336,2.60125,1371,121.3,0.63,,195.066796,15,False,-1,-1,212384916876,2.5220711096,1.444266,0,-1.62,-44.2833,2.83375,2.55215,Close early only if a 4h candle closes below 2.58 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_190,gpt-5,1761425933.166503,DOGE,212010410174,1761376345.9684,0.198348,0.196645,13255,66,0.61,,239.465898,10,False,-1,-1,212010410174,0.1879935994,0.200006,0,-1.18,-22.37574,0.208323,0.193371,Close early only if a 4h candle closes below 0.1950 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_190,gpt-5,1761425933.166503,BTC,210131632249,1761204476.126321,109538,111526.5,0.05,62.5,0.62,,366.682532,20,False,210131645730,210131650685,210131632249,105508.2018835443,2.19076,0,-2.46,99.25,112880.2,108089.81,Close early only if a 4h candle closes below 108500 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_190,gpt-5,1761425933.166503,ETH,211386447123,1761315107.403188,3928.8,3948.25,1.27,80,0.62,,270.738081,20,False,211386461193,211386467799,211386447123,3811.347355777,1.99583,0,-2.25,24.765,4031.82,3856.24,Close early only if a 4h candle closes below 3870 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_190,gpt-5,1761425933.166503,SOL,211461694997,1761320283.630358,189.28,194.355,21.14,100,0.64,,307.726062,20,False,211461717604,211461729887,211461694997,184.5265865172,1.600551,0,-1.8,109.7166,197.706,184.467,Close early only if a 4h candle closes below 186.0 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_190,gpt-5,1761425933.166503,BNB,210630744776,1761245317.657959,1116.5,1113.85,2.23,80,0.64,,242.652564,10,False,210630758829,210630767811,210630744776,1057.7759905594,0.995918,0,-1.12,-6.244,1176.15,1083.04,Close early only if a 4h candle closes below 1090 AND the 4h MACD histogram decreases for 2 consecutive bars.
gemini-2.5-pro_190,gemini-2.5-pro,1761426007.725874,XRP,212258072079,1761403787.604653,2.6079,2.60085,2513,218.52,0.75,,416.108659,15,False,-1,-1,212258072079,2.4976590411,0.562263,0,-2.95,-17.8423,2.78095,2.52025,4-hour price closes below the 20-period EMA.
gemini-2.5-pro_190,gemini-2.5-pro,1761426007.725874,BTC,211494895732,1761322835.922154,110361,111468.5,0.05,128.96,0.65,,327.076787,20,False,211494914446,211494929687,211494895732,106254.6473518987,2.48,0,-2.48,55.35,115806.34,107534.08,4-hour price closes below the 50-period EMA.
gemini-2.5-pro_190,gemini-2.5-pro,1761426007.725874,ETH,211694427027,1761341771.960576,3938.5,3946.35,1.47,72.22,0.6,,248.487406,24,False,211694443047,211694451686,211694427027,3854.0417839789,2.315838,0,-2.61,11.025,4036.91,3889.22,4-hour MACD makes a new lower low below the zero line.
gemini-2.5-pro_190,gemini-2.5-pro,1761426007.725874,SOL,211517707532,1761324959.886461,190.14,194.195,21.1,133.71,0.6,,349.519106,15,False,211517731427,211517742925,211517707532,182.1180650869,1.604781,0,-1.81,84.189,202.789,183.778,4-hour price closes below the 50-period EMA.
grok-4_190,grok-4,1761426077.672013,XRP,206787882116,1760933869.929658,2.4347,2.60015,2303,224.41,0.65,,935.635216,10,False,-1,-1,206787882116,2.2500840972,0.878683,0,-2.52,380.9162,2.725,2.336,If 4-hour MACD crosses below -0.05
grok-4_190,grok-4,1761426077.672013,DOGE,204608277516,1760739426.489447,0.186354,0.196585,68396,637.876,0.65,,1970.467293,10,False,-1,-1,204608277516,0.1766108567,0.442767,0,-5.74,700.09658,0.214303,0.177039,If price closes below 0.18 on 4-hour timeframe
grok-4_190,grok-4,1761426077.672013,BTC,210686242021,1761250525.851353,109940,111484.5,0.17,453.89,0.75,,1177.91951,20,False,210686250437,210686258576,210686242021,105876.518183172,7.47592,0,-8.41,262.14,116716.25,107105.6,If 4-hour MACD crosses below 0
grok-4_190,grok-4,1761426077.672013,ETH,211178170740,1761297702.850689,3965.2,3948.05,1.26,250,0.65,,473.701479,10,False,211178175501,211178191415,211178170740,3644.8433114674,1.99846,0,-2.25,-21.798,4361.33,3766.76,If 4-hour MACD crosses below -30
grok-4_190,grok-4,1761426077.672013,SOL,210822853401,1761264846.813145,191.73,194.185,31.62,242,0.65,,680.382173,10,False,210822871884,210822899930,210822853401,177.0795253572,2.425001,0,-2.73,77.1528,206.935,183.955,If 4-hour MACD crosses below 0
grok-4_190,grok-4,1761426077.672013,BNB,210816508019,1761264323.622303,1131.258,1113.65,6.33,285.1296,0.7,,605.446685,10,False,210816525945,210816544887,210816508019,1071.5292782905,1.199976,0,-3.22,-111.7758,1263.64,1083.12,If 4-hour MACD crosses below 0
deepseek-chat-v3.1_190,deepseek-chat-v3.1,1761426224.905224,XRP,211217736949,1761301548.903635,2.4448,2.60195,3609,442.032,0.65,,1442.673627,10,False,-1,-1,211217736949,2.2586222401,0.590663,0,-3.97,566.9739,2.815,2.325,If the price closes below 2.30 on a 3-minute candle
deepseek-chat-v3.1_190,deepseek-chat-v3.1,1761426224.905224,DOGE,204672918246,1760745927.4436,0.184574,0.196505,27858,257.13,0.65,,844.616339,10,False,-1,-1,204672918246,0.1749488126,0.517746,0,-2.31,332.77629,0.212275,0.175355,If the price closes below 0.180 on a 3-minute candle
deepseek-chat-v3.1_190,deepseek-chat-v3.1,1761426224.905224,BTC,206132712257,1760879536.139365,107343,111470.5,0.12,619.2345,0.75,,1758.872477,10,False,206132723593,206132736980,206132712257,98036.181628692,1.352038,0,-5.8,495,118136.15,102026.675,If the price closes below 105000 on a 3-minute candle
deepseek-chat-v3.1_190,deepseek-chat-v3.1,1761426224.905224,ETH,211368817634,1761313912.457337,3929.6,3947.15,26.05,2555.816,0.85,,5492.267398,20,False,211368842066,211368857567,211368817634,3812.5146931725,1.282621,0,-46.06,455.875,4214.48,3822.44,If the price closes below 3800 on a 3-minute candle
deepseek-chat-v3.1_190,deepseek-chat-v3.1,1761426224.905224,SOL,204642432133,1760742854.739914,182.8,194.115,81.81,499.504,0.7,,1911.257626,15,False,204642440174,204642449911,204642432133,175.136254724,0.225392,0,-6.73,926.0892,201.081,176.713,If the price closes below 175 on a 3-minute candle
deepseek-chat-v3.1_190,deepseek-chat-v3.1,1761426224.905224,BNB,211594155401,1761332066.541215,1107.6,1113.85,3.21,177.94,0.65,,375.257645,10,False,211594170977,211594183598,211594155401,1049.4708493196,0.616711,0,-1.6,20.223,1145,1098,If the price closes below 1090 on a 3-minute candle
qwen3-max_190,qwen3-max,1761426226.182884,BTC,208968549342,1761110857.696569,107993,111470.5,1.96,403.75,0.88,,17105.833422,20,False,208968572628,208968581802,208968549342,104041.0470565745,1.20045,0,-95.25,6811,112253.96,105877.7,4-hour close below 105000
claude-sonnet-4-5_190,claude-sonnet-4-5,1761426635.947337,XRP,211737285141,1761346460.055534,2.5104,2.60325,2344,257.4,0.65,,948.074685,8,False,-1,-1,211737285141,2.2544936182,2.353751,0,-2.65,216.1168,2.785,2.401,4H MACD turns negative or price closes below $2.45 on 4H timeframe
claude-sonnet-4-5_190,claude-sonnet-4-5,1761426635.947337,BTC,210872300223,1761269009.156694,110376.6,111478.5,0.45,1250,0.7,,2934.95995,20,False,210872320475,210872330859,210872300223,106283.409395218,0.336404,0,-22.35,495.1429,115000,107685,"4H MACD turns negative or price closes below $109,000 on 4H timeframe"
claude-sonnet-4-5_190,claude-sonnet-4-5,1761426635.947337,ETH,212049877803,1761380789.819881,3937.1,3949.85,6.15,809,0.7,,1680.902775,15,False,212049887548,212049896814,212049877803,3751.3086485814,1.96855,0,-10.9,76.875,4080,3808,"4H MACD turns negative or price closes below $3,900 on 4H timeframe"
claude-sonnet-4-5_190,claude-sonnet-4-5,1761426635.947337,SOL,212423998713,1761424243.950154,194.29,194.515,25.7,175,0.65,,502.919632,10,False,212424018744,212424032571,212423998713,179.42681305,1.997301,0,-2.25,5.654,221.62,187.62,4H MACD turns negative or price closes below $190 on 4H timeframe
buynhold_btc_190,buynhold_btc,1761428435.169362,BTC,-1,1760740869.658217,106848.5,111391.5,0.09355,0,0,-1,10424.99765,1,False,-1,-1,-1,0,4.5,0,0,424.99764999999996,,,
gpt-5_191,gpt-5,1761429560.673396,XRP,212384916876,1761419520.994518,2.6336,2.59735,1371,121.3,0.63,,189.675322,15,False,-1,-1,212384916876,2.5221044553,1.444266,0,-1.62,-49.6302,2.83375,2.55215,Close early only if a 4h candle closes below 2.58 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_191,gpt-5,1761429560.673396,DOGE,212010410174,1761376345.9684,0.198348,0.196855,13255,66,0.61,,242.241333,10,False,-1,-1,212010410174,0.1879942438,0.200006,0,-1.18,-19.59219,0.208323,0.193371,Close early only if a 4h candle closes below 0.1950 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_191,gpt-5,1761429560.673396,BTC,210131632249,1761204476.126321,109538,111525.5,0.05,62.5,0.62,,366.512886,20,False,210131645730,210131650685,210131632249,105509.612435443,2.19076,0,-2.46,99.15,112880.2,108089.81,Close early only if a 4h candle closes below 108500 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_191,gpt-5,1761429560.673396,ETH,211386447123,1761315107.403188,3928.8,3952.55,1.27,80,0.62,,276.136448,20,False,211386461193,211386467799,211386447123,3811.3976795758,1.99583,0,-2.25,30.226,4031.82,3856.24,Close early only if a 4h candle closes below 3870 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_191,gpt-5,1761429560.673396,SOL,211461694997,1761320283.630358,189.28,194.285,21.14,100,0.64,,303.869561,20,False,211461717604,211461729887,211461694997,184.5290754676,1.600551,0,-1.8,105.9114,197.706,184.467,Close early only if a 4h candle closes below 186.0 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_191,gpt-5,1761429560.673396,BNB,210630744776,1761245317.657959,1116.5,1116.3,2.23,80,0.64,,248.425784,10,False,210630758829,210630767811,210630744776,1057.7876875148,0.995918,0,-1.12,-0.446,1176.15,1083.04,Close early only if a 4h candle closes below 1090 AND the 4h MACD histogram decreases for 2 consecutive bars.
gemini-2.5-pro_191,gemini-2.5-pro,1761429619.542418,XRP,212258072079,1761403787.604653,2.6079,2.59505,2513,218.52,0.75,,402.205572,15,False,-1,-1,212258072079,2.4976923395,0.562263,0,-2.95,-31.6638,2.78095,2.52025,4-hour price closes below the 20-period EMA.
gemini-2.5-pro_191,gemini-2.5-pro,1761429619.542418,BTC,211494895732,1761322835.922154,110361,111510.5,0.05,128.96,0.65,,329.107114,20,False,211494914446,211494929687,211494895732,106256.0584506329,2.48,0,-2.48,57.45,115806.34,107534.08,4-hour price closes below the 50-period EMA.
gemini-2.5-pro_191,gemini-2.5-pro,1761429619.542418,ETH,211694427027,1761341771.960576,3938.5,3952.55,1.47,72.22,0.6,,257.969779,24,False,211694443047,211694451686,211694427027,3854.0921983896,2.315838,0,-2.61,20.58,4036.91,3889.22,4-hour MACD makes a new lower low below the zero line.
gemini-2.5-pro_191,gemini-2.5-pro,1761429619.542418,SOL,211517707532,1761324959.886461,190.14,194.235,21.1,133.71,0.6,,352.210839,15,False,211517731427,211517742925,211517707532,182.1205571029,1.604781,0,-1.81,86.932,202.789,183.778,4-hour price closes below the 50-period EMA.
gemini-2.5-pro_191,gemini-2.5-pro,1761429619.542418,BNB,212458698536,1761428673.007151,1115.4,1115.95,2.77,154.16,0.6,,309.625017,10,False,212458710403,212458722636,212458698536,1057.0758058142,1.235863,0,-1.39,1.662,1226.55,1059.3,4-hour price closes back below the 50-period EMA.
grok-4_191,grok-4,1761429692.457092,XRP,206787882116,1760933869.929658,2.4347,2.59265,2303,224.41,0.65,,918.287947,10,False,-1,-1,206787882116,2.2501173956,0.878683,0,-2.52,363.6437,2.725,2.336,If 4-hour MACD crosses below -0.05
grok-4_191,grok-4,1761429692.457092,DOGE,204608277516,1760739426.489447,0.186354,0.196755,68396,637.876,0.65,,1982.033313,10,False,-1,-1,204608277516,0.1766118001,0.442767,0,-5.74,711.7239,0.214303,0.177039,If price closes below 0.18 on 4-hour timeframe
grok-4_191,grok-4,1761429692.457092,BTC,210686242021,1761250525.851353,109940,111506.5,0.17,453.89,0.75,,1181.93262,20,False,210686250437,210686258576,210686242021,105877.9292926284,7.47592,0,-8.41,266.39,116716.25,107105.6,If 4-hour MACD crosses below 0
grok-4_191,grok-4,1761429692.457092,ETH,211178170740,1761297702.850689,3965.2,3951.95,1.26,250,0.65,,478.679228,10,False,211178175501,211178191415,211178170740,3644.8937252996,1.99846,0,-2.25,-16.758,4361.33,3766.76,If 4-hour MACD crosses below -30
grok-4_191,grok-4,1761429692.457092,SOL,210822853401,1761264846.813145,191.73,194.215,31.62,242,0.65,,681.570145,10,False,210822871884,210822899930,210822853401,177.0820173859,2.425001,0,-2.73,78.4176,206.935,183.955,If 4-hour MACD crosses below 0
grok-4_191,grok-4,1761429692.457092,BNB,210816508019,1761264323.622303,1131.258,1116.15,6.33,285.1296,0.7,,620.601617,10,False,210816525945,210816544887,210816508019,1071.5354424212,1.199976,0,-3.22,-96.5838,1263.64,1083.12,If 4-hour MACD crosses below 0
qwen3-max_191,qwen3-max,1761429750.638695,BTC,208968549342,1761110857.696569,107993,111453.5,1.96,403.75,0.88,,17073.702212,20,False,208968572628,208968581802,208968549342,104042.4581699819,1.20045,0,-95.25,6781.6,112253.96,105877.7,4-hour close below 105000
deepseek-chat-v3.1_191,deepseek-chat-v3.1,1761429780.247216,XRP,211217736949,1761301548.903635,2.4448,2.59145,3609,442.032,0.65,,1405.022857,10,False,-1,-1,211217736949,2.2586555386,0.590663,0,-3.97,529.4403,2.815,2.325,If the price closes below 2.30 on a 3-minute candle
deepseek-chat-v3.1_191,deepseek-chat-v3.1,1761429780.247216,DOGE,204672918246,1760745927.4436,0.184574,0.196565,27858,257.13,0.65,,845.705692,10,False,-1,-1,204672918246,0.174949756,0.517746,0,-2.31,333.89061,0.212275,0.175355,If the price closes below 0.180 on a 3-minute candle
deepseek-chat-v3.1_191,deepseek-chat-v3.1,1761429780.247216,BTC,206132712257,1760879536.139365,107343,111471.5,0.12,619.2345,0.75,,1758.705261,10,False,206132723593,206132736980,206132712257,98037.5927341772,1.352038,0,-5.8,495,118136.15,102026.675,If the price closes below 105000 on a 3-minute candle
deepseek-chat-v3.1_191,deepseek-chat-v3.1,1761429780.247216,ETH,211368817634,1761313912.457337,3929.6,3949.25,26.05,2555.816,0.85,,5545.685366,20,False,211368842066,211368857567,211368817634,3812.5651076815,1.282621,0,-46.06,510.58,4214.48,3822.44,If the price closes below 3800 on a 3-minute candle
deepseek-chat-v3.1_191,deepseek-chat-v3.1,1761429780.247216,SOL,204642432133,1760742854.739914,182.8,194.195,81.81,499.504,0.7,,1916.785549,15,False,204642440174,204642449911,204642432133,175.1387467647,0.225392,0,-6.73,931.8159,201.081,176.713,If the price closes below 175 on a 3-minute candle
deepseek-chat-v3.1_191,deepseek-chat-v3.1,1761429780.247216,BNB,211594155401,1761332066.541215,1107.6,1115.15,3.21,177.94,0.65,,379.732848,10,False,211594170977,211594183598,211594155401,1049.4770132809,0.616711,0,-1.6,24.717,1145,1098,If the price closes below 1090 on a 3-minute candle
claude-sonnet-4-5_191,claude-sonnet-4-5,1761430272.962161,XRP,211737285141,1761346460.055534,2.5104,2.59145,2344,257.4,0.65,,921.511385,8,False,-1,-1,211737285141,2.2545269165,2.353751,0,-2.65,189.6296,2.785,2.401,4H MACD turns negative or price closes below $2.45 on 4H timeframe
claude-sonnet-4-5_191,claude-sonnet-4-5,1761430272.962161,BTC,210872300223,1761269009.156694,110376.6,111455.5,0.45,1250,0.7,,2923.532887,20,False,210872320475,210872330859,210872300223,106284.8205074543,0.336404,0,-22.35,484.3429,115000,107685,"4H MACD turns negative or price closes below $109,000 on 4H timeframe"
claude-sonnet-4-5_191,claude-sonnet-4-5,1761430272.962161,ETH,212049877803,1761380789.819881,3937.1,3950.35,6.15,809,0.7,,1685.518927,15,False,212049887548,212049896814,212049877803,3751.3590630496,1.96855,0,-10.9,81.795,4080,3808,"4H MACD turns negative or price closes below $3,900 on 4H timeframe"
claude-sonnet-4-5_191,claude-sonnet-4-5,1761430272.962161,SOL,212423998713,1761424243.950154,194.29,194.055,25.7,175,0.65,,490.264188,10,False,212424018744,212424032571,212423998713,179.4293050783,1.997301,0,-2.25,-6.939,221.62,187.62,4H MACD turns negative or price closes below $190 on 4H timeframe
buynhold_btc_191,buynhold_btc,1761431996.643576,BTC,-1,1760740869.658217,106848.5,111596.5,0.09355,0,0,-1,10444.1754,1,False,-1,-1,-1,0,4.5,0,0,444.17539999999997,,,
gpt-5_192,gpt-5,1761433072.338334,XRP,212384916876,1761419520.994518,2.6336,2.59905,1371,121.3,0.63,,191.961511,15,False,-1,-1,212384916876,2.5221377538,1.444266,0,-1.62,-47.2995,2.83375,2.55215,Close early only if a 4h candle closes below 2.58 AND the 4h MACD histogram decreases for 2 consecutive bars.
